age,gender,occupation,employment_type,marital_status,number_of_dependents,monthly_salary,additional_income,annual_bonus,business_income,total_monthly_income,house_rent,food_expenses,transportation,electricity_bill,internet_bill,insurance,education,medical_expenses,entertainment,shopping,other_expenses,total_living_expenses,loan_type,loan_amount,interest_rate,loan_tenure_months,proposed_emi,existing_home_emi,existing_personal_emi,existing_vehicle_emi,existing_cc_emi,total_existing_emi,credit_score,bank_balance,savings,investments,smoking,alcohol,travel_frequency,online_shopping_frequency,debt_to_income_ratio,emergency_fund_months,disposable_income,recommended_max_emi,financial_health_score,emi_default_risk_prob,emi_default_flag
28,Male,Analyst,Salaried,Married,0,52500.0,17200.0,0.0,0.0,69700.0,23300.0,7200.0,5300.0,4100.0,2300.0,4200.0,0.0,10800.0,6200.0,6400.0,5600.0,75400.0,Personal Loan,2005000.0,10.7,360,18640.0,16100.0,0.0,0.0,0.0,16100.0,678,80800.0,785500.0,106500.0,No,Occasionally,Low,High,0.4984,9.47,-21800.0,15260.0,53.9,0.3204,0
42,Male,Doctor,Salaried,Single,3,23800.0,0.0,0.0,0.0,23800.0,5700.0,20100.0,7100.0,2500.0,1100.0,8300.0,13900.0,10000.0,5100.0,3500.0,6800.0,84100.0,Vehicle Loan,706000.0,9.2,24,32320.0,0.0,0.0,0.0,3300.0,3300.0,346,75000.0,117500.0,490600.0,No,Never,Moderate,Moderate,1.4966,2.2,-63600.0,7410.0,10.0,1.0,1
64,Male,Other,Salaried,Single,0,42000.0,3700.0,0.0,0.0,45700.0,11900.0,17600.0,7500.0,2100.0,2000.0,11500.0,0.0,3300.0,6900.0,16000.0,3300.0,82100.0,Personal Loan,2530000.0,17.3,48,73400.0,0.0,0.0,5700.0,7600.0,13300.0,687,326900.0,263700.0,529400.0,No,Never,Moderate,Moderate,1.8972,6.19,-49700.0,7260.0,29.1,0.9989,1
56,Male,Doctor,Salaried,Married,0,43400.0,3000.0,0.0,0.0,46400.0,6200.0,15400.0,8300.0,4600.0,1700.0,2600.0,0.0,10700.0,5200.0,10700.0,3000.0,68400.0,Personal Loan,558000.0,10.8,60,12080.0,15200.0,0.0,0.0,0.0,15200.0,719,188300.0,174100.0,1076100.0,No,Never,Moderate,Moderate,0.5879,4.33,-37200.0,5680.0,48.3,0.5477,1
25,Female,Software Engineer,Salaried,Single,2,32400.0,0.0,0.0,0.0,32400.0,5000.0,8500.0,6700.0,4500.0,700.0,7300.0,17600.0,1000.0,9900.0,22300.0,1300.0,84800.0,Vehicle Loan,1258000.0,15.3,240,16840.0,10100.0,0.0,0.0,4300.0,14400.0,414,43100.0,302000.0,905800.0,No,Never,High,Moderate,0.9642,3.48,-66800.0,180.0,25.5,0.9988,1
33,Male,Doctor,Salaried,Married,2,49600.0,0.0,53000.0,0.0,54016.666666666664,17600.0,12400.0,4000.0,4000.0,1300.0,11200.0,5100.0,10900.0,6400.0,7100.0,4500.0,84500.0,Vehicle Loan,1220000.0,10.6,240,12260.0,13700.0,0.0,0.0,0.0,13700.0,879,233800.0,792800.0,432200.0,No,Frequently,Moderate,Moderate,0.4806,10.45,-44183.33,10610.0,66.2,0.0484,0
49,Female,Sales Executive,Salaried,Single,0,39600.0,14600.0,94000.0,0.0,62033.333333333336,17000.0,4400.0,9100.0,4100.0,2200.0,2900.0,0.0,8800.0,10900.0,9100.0,4200.0,72700.0,Home Loan,732000.0,9.4,120,9430.0,0.0,0.0,0.0,0.0,0.0,527,333400.0,1098300.0,68800.0,Yes,Never,Low,High,0.152,19.69,-10666.67,27920.0,65.9,0.0666,0
51,Other,Analyst,Salaried,Married,0,51000.0,0.0,0.0,0.0,51000.0,7500.0,4600.0,8500.0,4000.0,1100.0,5000.0,0.0,4600.0,3500.0,24300.0,3600.0,66700.0,Home Loan,1358000.0,15.9,24,66430.0,12000.0,0.0,0.0,0.0,12000.0,866,146700.0,578800.0,697600.0,No,Never,High,High,1.5378,9.22,-27700.0,10950.0,42.8,0.8692,1
36,Female,Business Owner,Salaried,Married,4,52100.0,0.0,0.0,0.0,52100.0,12600.0,13100.0,3300.0,2800.0,1500.0,2400.0,18100.0,12300.0,2200.0,14800.0,1800.0,84900.0,Home Loan,1487000.0,8.1,12,129420.0,0.0,0.0,0.0,10800.0,10800.0,772,110600.0,697500.0,1507100.0,Yes,Frequently,Low,Moderate,2.6914,8.44,-43600.0,12640.0,39.4,0.9999,1
62,Male,Manager,Salaried,Single,2,30400.0,12300.0,48000.0,0.0,46700.0,15600.0,11900.0,8600.0,5700.0,1500.0,8100.0,7000.0,6700.0,5200.0,10000.0,2600.0,82900.0,Personal Loan,1167000.0,11.0,180,13260.0,0.0,3700.0,0.0,0.0,3700.0,858,361300.0,283500.0,764100.0,No,Never,Moderate,Moderate,0.3632,7.45,-39900.0,17320.0,63.7,0.0687,0
50,Male,Software Engineer,Salaried,Single,2,40200.0,18000.0,53000.0,0.0,62616.666666666664,11700.0,12300.0,9800.0,3400.0,1700.0,8400.0,13600.0,7800.0,3000.0,21800.0,2400.0,95900.0,Business Loan,2950000.0,15.7,12,267240.0,0.0,0.0,3800.0,13600.0,17400.0,647,71700.0,303000.0,709000.0,No,Never,Low,Moderate,4.5458,3.31,-50683.33,10780.0,21.3,1.0,1
36,Female,Manager,Salaried,Married,0,51000.0,0.0,100000.0,0.0,59333.333333333336,8700.0,9600.0,7100.0,1100.0,2300.0,8300.0,0.0,1400.0,5300.0,19100.0,7600.0,70500.0,Education Loan,3035000.0,12.9,36,102120.0,0.0,0.0,0.0,0.0,0.0,805,569000.0,505400.0,982600.0,Yes,Occasionally,Moderate,Moderate,1.7211,15.24,-11166.67,26700.0,46.0,0.8396,1
32,Female,Analyst,Salaried,Married,0,88600.0,0.0,119000.0,0.0,98516.66666666667,33100.0,9700.0,4300.0,2700.0,800.0,7000.0,0.0,6600.0,3300.0,15200.0,7800.0,90500.0,Business Loan,1298000.0,14.7,360,16100.0,0.0,0.0,7700.0,4000.0,11700.0,705,56400.0,1144700.0,488700.0,Yes,Occasionally,Low,Moderate,0.2822,11.75,-3683.33,32630.0,71.8,0.0467,0
37,Male,Teacher,Salaried,Married,0,55700.0,0.0,83000.0,0.0,62616.666666666664,13500.0,14800.0,6900.0,1700.0,1500.0,9200.0,0.0,3300.0,10600.0,22400.0,1000.0,84900.0,Vehicle Loan,891000.0,8.2,120,10900.0,0.0,0.0,5300.0,7800.0,13100.0,314,418700.0,102500.0,1411400.0,No,Occasionally,Low,Low,0.3833,5.32,-35383.33,15080.0,39.0,0.9959,1
36,Female,Software Engineer,Salaried,Married,0,35200.0,0.0,0.0,0.0,35200.0,7200.0,6000.0,4700.0,2800.0,1300.0,1400.0,0.0,4900.0,7200.0,4200.0,2200.0,41900.0,Personal Loan,991000.0,15.4,240,13340.0,0.0,0.0,0.0,13900.0,13900.0,320,62300.0,96800.0,718600.0,No,Never,Low,Moderate,0.7739,2.85,-20600.0,1940.0,21.9,0.9996,1
32,Male,Accountant,Salaried,Married,0,59800.0,0.0,0.0,0.0,59800.0,10000.0,6200.0,7400.0,4000.0,1100.0,11500.0,0.0,4500.0,6500.0,11100.0,7200.0,69500.0,Personal Loan,1352000.0,9.3,360,11170.0,0.0,0.0,8400.0,0.0,8400.0,832,340700.0,776500.0,1299100.0,No,Never,Moderate,High,0.3273,14.34,-18100.0,18510.0,70.9,0.0106,0
28,Male,Software Engineer,Business,Single,0,115100.0,0.0,296000.0,58100.0,197866.66666666666,63900.0,12800.0,6400.0,1100.0,2300.0,3400.0,0.0,1600.0,9700.0,20600.0,1300.0,123100.0,Education Loan,9908000.0,16.0,180,145520.0,0.0,0.0,10400.0,9600.0,20000.0,852,451000.0,947200.0,1794400.0,No,Occasionally,Low,Low,0.8365,9.77,54766.67,69040.0,62.2,0.0727,0
40,Male,Analyst,Business,Divorced,1,77500.0,0.0,0.0,79300.0,156800.0,48800.0,14000.0,9400.0,5400.0,500.0,2300.0,7900.0,7400.0,2400.0,10900.0,7600.0,116600.0,Business Loan,9380000.0,13.4,240,112580.0,0.0,0.0,0.0,0.0,0.0,823,129500.0,1507400.0,3826800.0,No,Never,High,Low,0.718,14.04,40200.0,70560.0,67.7,0.0103,0
23,Male,Business Owner,Salaried,Single,0,64500.0,0.0,124000.0,0.0,74833.33333333333,15000.0,6200.0,6900.0,4100.0,700.0,11400.0,0.0,8300.0,10400.0,23300.0,3700.0,90000.0,Vehicle Loan,1120000.0,15.3,48,31340.0,14200.0,0.0,0.0,7300.0,21500.0,481,648600.0,1406400.0,2004800.0,No,Occasionally,Low,High,0.7061,18.43,-36666.67,12180.0,43.9,0.6842,1
36,Male,Software Engineer,Salaried,Single,2,70500.0,0.0,149000.0,0.0,82916.66666666667,8900.0,19900.0,3700.0,2500.0,2000.0,10100.0,11300.0,9000.0,6300.0,5500.0,4800.0,84000.0,Education Loan,3892000.0,9.7,60,82120.0,0.0,4700.0,0.0,1400.0,6100.0,825,375400.0,1441900.0,2376900.0,No,Never,Moderate,High,1.064,20.17,-7183.33,31210.0,44.8,0.0383,0
50,Female,Analyst,Salaried,Married,0,100700.0,0.0,191000.0,0.0,116616.66666666667,24700.0,8600.0,7800.0,2600.0,1000.0,9400.0,0.0,7500.0,2500.0,9700.0,6300.0,80100.0,Personal Loan,4478000.0,11.7,180,52880.0,0.0,0.0,0.0,0.0,0.0,447,363200.0,257800.0,2234000.0,No,Never,Moderate,Moderate,0.4535,7.75,36516.67,52480.0,54.9,0.8134,1
43,Female,Other,Salaried,Single,1,83900.0,0.0,0.0,0.0,83900.0,12200.0,11100.0,4400.0,3300.0,1900.0,2200.0,16900.0,13200.0,10000.0,11800.0,2700.0,89700.0,Education Loan,3393000.0,15.9,360,45350.0,0.0,0.0,0.0,0.0,0.0,418,797000.0,177500.0,876400.0,No,Frequently,High,Low,0.5405,10.86,-5800.0,37760.0,44.4,0.9071,1
48,Male,Doctor,Salaried,Single,0,65100.0,0.0,122000.0,0.0,75266.66666666667,10200.0,9900.0,4200.0,2200.0,2200.0,9900.0,0.0,1500.0,6100.0,17800.0,1700.0,65700.0,Home Loan,1471000.0,17.1,240,21690.0,0.0,10000.0,0.0,0.0,10000.0,836,96300.0,283000.0,875000.0,Yes,Occasionally,Low,High,0.421,5.01,-433.33,23870.0,57.5,0.0487,0
60,Male,Other,Self-Employed,Single,1,83600.0,23300.0,65000.0,0.0,112316.66666666667,22300.0,10500.0,5100.0,1000.0,1000.0,7700.0,16400.0,9600.0,7700.0,6500.0,6700.0,94500.0,Business Loan,1162000.0,9.9,180,12420.0,0.0,0.0,0.0,0.0,0.0,493,428000.0,360700.0,1905900.0,No,Never,Moderate,Moderate,0.1106,8.35,17816.67,50540.0,65.5,0.4777,1
25,Male,Analyst,Salaried,Married,0,28500.0,0.0,72000.0,0.0,34500.0,4300.0,11800.0,2100.0,1100.0,900.0,9100.0,0.0,13100.0,10800.0,2200.0,7900.0,63300.0,Vehicle Loan,1203000.0,15.8,48,33970.0,0.0,0.0,0.0,3400.0,3400.0,418,75400.0,200900.0,595600.0,No,Occasionally,Low,Moderate,1.0832,4.14,-32200.0,12120.0,20.7,0.9989,1
40,Male,Sales Executive,Business,Married,4,23100.0,12200.0,0.0,23100.0,58400.0,19800.0,17400.0,9800.0,2800.0,800.0,11800.0,7300.0,1600.0,10800.0,24500.0,5600.0,112200.0,Home Loan,2263000.0,8.6,12,197480.0,11800.0,0.0,0.0,9600.0,21400.0,514,579100.0,471200.0,1388300.0,No,Never,Low,Moderate,3.7479,7.86,-75200.0,4880.0,26.8,1.0,1
60,Female,Teacher,Salaried,Married,2,53000.0,5500.0,135000.0,0.0,69750.0,7800.0,11600.0,6300.0,1600.0,900.0,3100.0,9200.0,7900.0,10800.0,22700.0,6800.0,88700.0,Business Loan,4043000.0,12.0,12,359220.0,17600.0,0.0,0.0,2800.0,20400.0,408,396700.0,179700.0,177700.0,Yes,Frequently,Moderate,Moderate,5.4426,5.28,-39350.0,10990.0,17.0,1.0,1
64,Female,Doctor,Self-Employed,Married,1,50700.0,0.0,49000.0,0.0,54783.333333333336,11000.0,18700.0,8200.0,1100.0,1000.0,6500.0,19500.0,9200.0,5600.0,8900.0,7600.0,97300.0,Home Loan,2308000.0,17.4,60,57860.0,10400.0,0.0,5400.0,0.0,15800.0,862,450100.0,534100.0,931200.0,No,Never,Low,Moderate,1.3446,8.7,-58316.67,8850.0,38.0,0.7343,1
21,Female,Sales Executive,Self-Employed,Married,0,37300.0,12600.0,44000.0,0.0,53566.666666666664,7500.0,8300.0,4100.0,5300.0,2200.0,9300.0,0.0,3700.0,9200.0,13100.0,2600.0,65300.0,Education Loan,1575000.0,17.4,180,24690.0,0.0,0.0,0.0,1500.0,1500.0,756,110000.0,592800.0,560100.0,No,Never,Moderate,High,0.4889,10.52,-13233.33,22600.0,56.5,0.1494,0
50,Female,Business Owner,Salaried,Single,1,74100.0,0.0,92000.0,0.0,81766.66666666667,22300.0,15800.0,8000.0,2400.0,2000.0,5800.0,15200.0,4500.0,3600.0,13200.0,3500.0,96300.0,Vehicle Loan,4879000.0,10.6,240,49040.0,20400.0,0.0,8500.0,0.0,28900.0,450,277400.0,1109600.0,2045700.0,No,Occasionally,Low,Moderate,0.9532,11.08,-43433.33,7900.0,36.7,0.9786,1
41,Male,Manager,Salaried,Divorced,2,19300.0,0.0,34000.0,0.0,22133.333333333332,2600.0,12900.0,6500.0,3500.0,500.0,1600.0,11100.0,12000.0,10100.0,22000.0,2500.0,85300.0,Education Loan,565000.0,9.5,180,5900.0,0.0,0.0,0.0,0.0,0.0,815,141300.0,193000.0,233800.0,Yes,Occasionally,Moderate,Moderate,0.2666,3.92,-63166.67,9960.0,59.0,0.1811,0
40,Male,Accountant,Salaried,Single,0,37500.0,0.0,0.0,0.0,37500.0,8900.0,10100.0,5400.0,1900.0,2200.0,2200.0,0.0,8900.0,4800.0,15700.0,1400.0,61500.0,Education Loan,523000.0,9.1,48,13040.0,12100.0,0.0,2900.0,13200.0,28200.0,854,82200.0,248300.0,526300.0,No,Occasionally,High,Moderate,1.0997,3.68,-52200.0,0.0,34.9,0.7782,1
26,Male,Doctor,Salaried,Single,1,38500.0,0.0,0.0,0.0,38500.0,11300.0,9300.0,9800.0,1200.0,700.0,7600.0,16500.0,5400.0,6100.0,21000.0,6100.0,95000.0,Business Loan,1501000.0,12.5,180,18500.0,11500.0,6300.0,0.0,0.0,17800.0,711,202100.0,509000.0,262900.0,No,Never,Moderate,Low,0.9429,6.3,-74300.0,0.0,42.7,0.9125,1
42,Male,Other,Salaried,Single,2,21600.0,0.0,21000.0,0.0,23350.0,7900.0,18500.0,6000.0,4700.0,1800.0,4100.0,17400.0,11700.0,10800.0,23000.0,2000.0,107900.0,Vehicle Loan,459000.0,8.5,120,5690.0,0.0,4100.0,0.0,9300.0,13400.0,661,218300.0,427600.0,207200.0,No,Occasionally,Moderate,Moderate,0.8176,5.32,-97950.0,0.0,38.2,0.8983,1
38,Female,Teacher,Salaried,Married,2,103500.0,0.0,120000.0,0.0,113500.0,31200.0,18300.0,7300.0,1600.0,800.0,2500.0,4200.0,11500.0,9900.0,15000.0,1600.0,103900.0,Vehicle Loan,6324000.0,11.2,240,66140.0,0.0,0.0,0.0,2500.0,2500.0,736,1059800.0,968500.0,1891900.0,No,Never,High,Moderate,0.6048,19.06,7100.0,48580.0,53.1,0.0213,0
28,Male,Sales Executive,Salaried,Single,2,24800.0,8500.0,0.0,0.0,33300.0,4200.0,8300.0,2100.0,1100.0,600.0,4700.0,7700.0,5800.0,11500.0,8600.0,3500.0,58100.0,Education Loan,950000.0,7.7,360,6770.0,0.0,0.0,2400.0,1700.0,4100.0,562,128900.0,219000.0,425500.0,Yes,Never,Low,Low,0.3264,5.59,-28900.0,10880.0,51.0,0.8466,1
59,Male,Analyst,Business,Single,3,36500.0,18500.0,96000.0,26300.0,89300.0,10900.0,10800.0,4400.0,3900.0,2000.0,3200.0,11600.0,7800.0,5000.0,13500.0,1400.0,74500.0,Vehicle Loan,1181000.0,10.2,12,103940.0,24400.0,5800.0,0.0,0.0,30200.0,656,482500.0,1307100.0,539800.0,Yes,Frequently,Low,Low,1.5021,17.09,-15400.0,9980.0,34.4,0.893,1
52,Female,Doctor,Salaried,Single,3,77200.0,0.0,0.0,0.0,77200.0,21800.0,22900.0,9100.0,1100.0,1400.0,1300.0,8400.0,10300.0,2700.0,21600.0,2300.0,102900.0,Personal Loan,987000.0,17.0,24,48800.0,0.0,0.0,0.0,0.0,0.0,490,184100.0,1364000.0,1097500.0,No,Never,Low,Low,0.6321,15.04,-25700.0,34740.0,44.0,0.8286,1
53,Female,Manager,Unemployed,Single,1,67700.0,0.0,0.0,0.0,67700.0,10400.0,18400.0,8100.0,3200.0,1700.0,2700.0,16300.0,5800.0,11000.0,15400.0,1500.0,94500.0,Vehicle Loan,2757000.0,12.2,240,30740.0,0.0,0.0,7000.0,2300.0,9300.0,539,663200.0,1302300.0,335800.0,No,Never,Moderate,Moderate,0.5914,18.94,-36100.0,21160.0,49.0,0.8831,1
36,Female,Analyst,Salaried,Married,1,28200.0,0.0,17000.0,0.0,29616.666666666668,6300.0,13100.0,6300.0,2400.0,1400.0,10700.0,5000.0,9800.0,6400.0,22600.0,7100.0,91100.0,Education Loan,744000.0,8.3,180,7240.0,6500.0,0.0,3100.0,0.0,9600.0,626,161100.0,153500.0,783400.0,No,Occasionally,Moderate,Low,0.5686,3.12,-71083.33,3730.0,36.5,0.9076,1
32,Male,Sales Executive,Self-Employed,Married,2,69000.0,0.0,0.0,0.0,69000.0,23700.0,14900.0,9200.0,2600.0,600.0,1100.0,16600.0,4500.0,10800.0,22600.0,6500.0,113100.0,Personal Loan,1725000.0,14.3,180,23320.0,21800.0,0.0,0.0,5400.0,27200.0,860,169700.0,465900.0,1913100.0,No,Occasionally,High,Moderate,0.7322,4.53,-71300.0,3850.0,43.5,0.3512,0
58,Male,Teacher,Salaried,Married,2,56700.0,6800.0,0.0,0.0,63500.0,19400.0,19400.0,5900.0,1000.0,2000.0,9500.0,13500.0,5100.0,9100.0,10600.0,7000.0,102500.0,Personal Loan,2456000.0,17.5,36,88180.0,16300.0,0.0,0.0,5800.0,22100.0,832,541400.0,1156400.0,431300.0,No,Never,Moderate,Moderate,1.7367,13.63,-61100.0,6480.0,41.9,0.9055,1
54,Male,Software Engineer,Salaried,Single,4,157400.0,0.0,0.0,0.0,157400.0,49100.0,13900.0,6500.0,5800.0,2100.0,9300.0,7900.0,5300.0,10600.0,12300.0,7100.0,129900.0,Business Loan,2705000.0,12.4,180,33160.0,0.0,0.0,0.0,5700.0,5700.0,784,707300.0,964800.0,247000.0,No,Occasionally,Moderate,Moderate,0.2469,12.33,21800.0,65130.0,77.1,0.0094,0
34,Male,Manager,Business,Single,0,60000.0,0.0,152000.0,40200.0,112866.66666666667,35600.0,13200.0,5100.0,3600.0,600.0,7200.0,0.0,14100.0,8200.0,17600.0,7600.0,112800.0,Education Loan,1467000.0,14.1,48,40160.0,0.0,0.0,0.0,0.0,0.0,563,738500.0,854000.0,3138900.0,No,Never,Moderate,Moderate,0.3558,14.12,66.67,50790.0,56.7,0.104,0
56,Male,Analyst,Salaried,Divorced,1,45700.0,19200.0,0.0,0.0,64900.0,16500.0,12700.0,7000.0,3900.0,1300.0,3300.0,6100.0,12700.0,9900.0,4600.0,2300.0,80300.0,Vehicle Loan,2671000.0,17.2,24,132320.0,13000.0,0.0,0.0,6000.0,19000.0,429,552600.0,853400.0,607400.0,No,Frequently,Moderate,Moderate,2.3316,14.16,-34400.0,10200.0,25.7,0.9999,1
53,Male,Manager,Self-Employed,Single,0,31900.0,21500.0,0.0,0.0,53400.0,15300.0,14400.0,4600.0,4300.0,1600.0,10700.0,0.0,8900.0,2300.0,12700.0,7300.0,82100.0,Personal Loan,282000.0,11.9,12,25040.0,0.0,0.0,7100.0,5600.0,12700.0,832,183600.0,629800.0,301100.0,No,Never,Moderate,Moderate,0.7067,8.58,-41400.0,11330.0,53.8,0.1597,0
43,Female,Business Owner,Salaried,Married,0,33800.0,0.0,0.0,0.0,33800.0,6400.0,4400.0,5100.0,5000.0,1700.0,6200.0,0.0,8900.0,11700.0,5400.0,4700.0,59500.0,Education Loan,1856000.0,14.5,240,23760.0,0.0,0.0,0.0,1400.0,1400.0,447,202500.0,597600.0,932200.0,No,Never,Low,Moderate,0.7444,13.14,-27100.0,13810.0,43.7,0.9337,1
22,Male,Analyst,Salaried,Single,0,32400.0,0.0,0.0,0.0,32400.0,11300.0,12300.0,9700.0,4000.0,1700.0,2900.0,0.0,1800.0,3000.0,21500.0,2200.0,70400.0,Business Loan,488000.0,12.1,60,10880.0,5100.0,0.0,0.0,12100.0,17200.0,503,33500.0,409100.0,857900.0,No,Never,Low,Low,0.8667,5.05,-55200.0,0.0,31.1,0.996,1
61,Female,Doctor,Salaried,Divorced,2,97300.0,0.0,0.0,0.0,97300.0,16500.0,15800.0,2900.0,4800.0,1900.0,5700.0,14700.0,10100.0,1300.0,23700.0,5600.0,103000.0,Home Loan,2883000.0,17.6,48,84090.0,31900.0,0.0,0.0,10200.0,42100.0,878,265500.0,1001100.0,155200.0,No,Occasionally,High,High,1.2969,8.73,-47800.0,1680.0,40.9,0.5038,1
41,Female,Software Engineer,Self-Employed,Single,0,49500.0,0.0,0.0,0.0,49500.0,12300.0,15800.0,2800.0,3200.0,2400.0,3100.0,0.0,5600.0,6800.0,5300.0,3300.0,60600.0,Home Loan,823000.0,12.8,360,8980.0,0.0,0.0,0.0,0.0,0.0,686,90000.0,119000.0,308400.0,No,Frequently,Low,High,0.1814,3.45,-11100.0,22280.0,55.4,0.3555,0
22,Male,Software Engineer,Salaried,Married,2,65000.0,0.0,0.0,0.0,65000.0,11100.0,17500.0,2300.0,2900.0,1300.0,5100.0,5500.0,9600.0,8800.0,17300.0,1300.0,82700.0,Vehicle Loan,1105000.0,16.8,60,27340.0,0.0,3400.0,0.0,7300.0,10700.0,365,430300.0,1269200.0,1584500.0,No,Never,Low,Moderate,0.5852,18.2,-28400.0,18550.0,41.3,0.8747,1
47,Female,Accountant,Self-Employed,Married,2,104500.0,0.0,93000.0,0.0,112250.0,14400.0,20300.0,4600.0,5100.0,1600.0,6500.0,11500.0,12800.0,8900.0,16600.0,1600.0,103900.0,Home Loan,5716000.0,12.8,24,271210.0,23900.0,0.0,0.0,0.0,23900.0,409,327700.0,1012900.0,899800.0,No,Frequently,Low,High,2.629,10.49,-15550.0,26610.0,24.5,1.0,1
29,Male,Manager,Business,Married,0,15100.0,23400.0,0.0,28500.0,67000.0,16200.0,16400.0,5200.0,5300.0,1900.0,5000.0,0.0,1600.0,4700.0,19500.0,4000.0,79800.0,Personal Loan,2491000.0,14.5,360,30500.0,0.0,0.0,0.0,0.0,0.0,697,517200.0,795900.0,1343600.0,No,Frequently,Low,Low,0.4552,16.45,-12800.0,30150.0,64.0,0.031,0
21,Male,Other,Salaried,Single,0,92900.0,0.0,0.0,0.0,92900.0,17500.0,9700.0,2800.0,1700.0,1700.0,8200.0,0.0,9500.0,9300.0,18000.0,6800.0,85200.0,Personal Loan,2056000.0,11.6,180,24150.0,0.0,0.0,0.0,7600.0,7600.0,488,718200.0,979000.0,111600.0,No,Occasionally,High,Low,0.3418,18.29,100.0,34200.0,55.6,0.151,0
31,Female,Software Engineer,Salaried,Married,2,50400.0,0.0,0.0,0.0,50400.0,12400.0,9900.0,6400.0,3700.0,1300.0,11300.0,14000.0,8900.0,10300.0,7000.0,3200.0,88400.0,Education Loan,948000.0,17.1,360,13590.0,10400.0,0.0,0.0,1300.0,11700.0,711,400700.0,757100.0,1272600.0,No,Occasionally,Low,High,0.5018,11.57,-49700.0,10980.0,56.2,0.3489,0
23,Male,Software Engineer,Self-Employed,Married,2,60900.0,0.0,0.0,0.0,60900.0,14600.0,16800.0,6700.0,4400.0,1700.0,4800.0,6400.0,3900.0,7700.0,8700.0,6400.0,82100.0,Vehicle Loan,1017000.0,14.3,60,23820.0,0.0,0.0,0.0,0.0,0.0,627,107200.0,808900.0,771400.0,No,Never,High,Low,0.3911,11.16,-21200.0,27400.0,57.1,0.2942,0
43,Other,Business Owner,Salaried,Single,3,32400.0,0.0,16000.0,0.0,33733.333333333336,7900.0,22200.0,8000.0,1400.0,1800.0,4900.0,5300.0,10100.0,5200.0,5800.0,1400.0,74000.0,Education Loan,1197000.0,7.7,180,11230.0,0.0,0.0,0.0,0.0,0.0,548,185400.0,253400.0,475700.0,No,Never,Moderate,Moderate,0.3329,5.93,-40266.67,15180.0,53.3,0.9066,1
46,Male,Business Owner,Salaried,Single,3,33600.0,21700.0,0.0,0.0,55300.0,7200.0,11000.0,9800.0,5600.0,1700.0,9100.0,9100.0,8800.0,7700.0,23200.0,3800.0,97000.0,Education Loan,2499000.0,7.7,240,20440.0,0.0,0.0,6600.0,5200.0,11800.0,841,384400.0,601700.0,1340900.0,No,Never,High,Low,0.583,9.06,-53500.0,13080.0,58.7,0.0499,0
24,Female,Business Owner,Salaried,Married,4,62600.0,0.0,0.0,0.0,62600.0,13100.0,19800.0,7000.0,3600.0,900.0,6800.0,9600.0,11700.0,10500.0,14000.0,1900.0,98900.0,Vehicle Loan,1186000.0,14.6,48,32770.0,0.0,0.0,0.0,0.0,0.0,700,223300.0,1045100.0,852900.0,No,Occasionally,Low,Moderate,0.5235,12.83,-36300.0,28170.0,54.0,0.2752,0
38,Male,Manager,Salaried,Single,1,161500.0,0.0,0.0,0.0,161500.0,48900.0,7600.0,2900.0,4200.0,1500.0,5700.0,15900.0,2500.0,10900.0,24500.0,7000.0,131600.0,Education Loan,3759000.0,8.7,240,33100.0,0.0,0.0,0.0,8400.0,8400.0,547,479800.0,2105300.0,504500.0,No,Occasionally,Low,Moderate,0.257,18.46,21500.0,64280.0,66.4,0.0473,0
26,Male,Analyst,Salaried,Married,3,81000.0,0.0,88000.0,0.0,88333.33333333333,15800.0,10400.0,2700.0,1900.0,2300.0,10000.0,10800.0,7200.0,1300.0,12300.0,7800.0,82500.0,Home Loan,3941000.0,15.0,180,55160.0,19300.0,0.0,0.0,6600.0,25900.0,585,646700.0,1690500.0,1336600.0,No,Frequently,High,Low,0.9177,21.56,-20066.67,13850.0,39.6,0.2347,0
55,Male,Teacher,Salaried,Single,2,92300.0,0.0,0.0,0.0,92300.0,19500.0,17500.0,8200.0,2300.0,2200.0,10800.0,4400.0,15000.0,2300.0,14700.0,3300.0,100200.0,Business Loan,4204000.0,10.9,36,137430.0,0.0,9800.0,0.0,13900.0,23700.0,681,354200.0,1414500.0,1264700.0,No,Never,Moderate,Moderate,1.7457,14.28,-31600.0,17840.0,33.6,0.986,1
42,Female,Other,Self-Employed,Married,3,44500.0,0.0,78000.0,0.0,51000.0,11400.0,19500.0,7200.0,1600.0,2000.0,7500.0,13800.0,10600.0,1000.0,20200.0,7900.0,102700.0,Education Loan,837000.0,13.2,240,9930.0,0.0,0.0,0.0,0.0,0.0,315,146100.0,521100.0,688500.0,No,Occasionally,Moderate,Low,0.1947,6.5,-51700.0,22950.0,45.5,0.9771,1
63,Female,Software Engineer,Salaried,Single,0,36300.0,0.0,0.0,0.0,36300.0,11500.0,12400.0,3300.0,2300.0,1900.0,3000.0,0.0,10600.0,6400.0,20300.0,6300.0,78000.0,Personal Loan,945000.0,9.3,48,23650.0,0.0,0.0,0.0,0.0,0.0,317,212300.0,592900.0,209900.0,No,Never,Moderate,Moderate,0.6515,10.32,-41700.0,16340.0,33.9,0.9946,1
